session_id,stage_awareness,stage_consideration,stage_quote,stage_purchase,stage_onboarding,channel,product
5280,1,0,0,0,0,organic_search,travel
5281,1,1,1,0,0,referral,term
5282,1,0,0,0,0,paid_search,motor
5283,1,1,0,0,0,referral,travel
5284,1,0,0,0,0,paid_search,term
5285,1,0,0,0,0,aggregator,motor
5286,1,1,1,0,0,aggregator,motor
5287,1,0,0,0,0,organic_search,travel
5288,1,0,0,0,0,social_media,motor
5289,1,1,0,0,0,paid_search,term
5290,1,0,0,0,0,social_media,health
5291,1,1,0,0,0,paid_search,term
5292,1,0,0,0,0,paid_search,motor
5293,1,0,0,0,0,embedded_partner,term
5294,1,1,0,0,0,organic_search,health
5295,1,0,0,0,0,organic_search,travel
5296,1,1,0,0,0,social_media,motor
5297,1,1,1,0,0,referral,motor
5298,1,0,0,0,0,aggregator,motor
5299,1,0,0,0,0,paid_search,motor
5300,1,1,1,1,1,aggregator,travel
5301,1,1,0,0,0,social_media,motor
5302,1,1,0,0,0,social_media,motor
5303,1,1,0,0,0,organic_search,term
5304,1,1,1,0,0,paid_search,motor
5305,1,1,0,0,0,aggregator,motor
5306,1,0,0,0,0,social_media,term
5307,1,0,0,0,0,referral,motor
5308,1,0,0,0,0,paid_search,term
5309,1,1,1,0,0,aggregator,health
5310,1,0,0,0,0,paid_search,motor
5311,1,1,0,0,0,paid_search,health
5312,1,0,0,0,0,paid_search,travel
5313,1,0,0,0,0,paid_search,motor
5314,1,1,0,0,0,social_media,term
5315,1,0,0,0,0,paid_search,health
5316,1,1,0,0,0,paid_search,health
5317,1,0,0,0,0,aggregator,term
5318,1,1,1,1,1,embedded_partner,motor
5319,1,0,0,0,0,paid_search,health
5320,1,0,0,0,0,paid_search,motor
5321,1,0,0,0,0,aggregator,term
5322,1,0,0,0,0,social_media,health
5323,1,1,1,0,0,embedded_partner,motor
5324,1,1,0,0,0,aggregator,motor
5325,1,0,0,0,0,aggregator,travel
5326,1,0,0,0,0,aggregator,motor
5327,1,1,0,0,0,social_media,motor
5328,1,1,0,0,0,embedded_partner,motor
5329,1,0,0,0,0,paid_search,health
5330,1,0,0,0,0,paid_search,motor
5331,1,1,0,0,0,organic_search,term
5332,1,1,0,0,0,organic_search,term
5333,1,0,0,0,0,aggregator,motor
5334,1,1,0,0,0,aggregator,health
5335,1,1,0,0,0,paid_search,motor
5336,1,1,0,0,0,organic_search,motor
5337,1,0,0,0,0,organic_search,health
5338,1,0,0,0,0,organic_search,motor
5339,1,0,0,0,0,embedded_partner,travel
5340,1,0,0,0,0,paid_search,health
5341,1,1,0,0,0,paid_search,motor
5342,1,1,1,0,0,aggregator,travel
5343,1,1,0,0,0,embedded_partner,health
5344,1,1,0,0,0,social_media,motor
5345,1,1,1,0,0,paid_search,health
5346,1,0,0,0,0,aggregator,travel
5347,1,1,0,0,0,organic_search,health
5348,1,0,0,0,0,organic_search,health
5349,1,1,1,0,0,organic_search,health
5350,1,1,1,1,1,aggregator,motor
5351,1,0,0,0,0,embedded_partner,motor
5352,1,0,0,0,0,organic_search,health
5353,1,1,0,0,0,organic_search,travel
5354,1,0,0,0,0,organic_search,term
5355,1,0,0,0,0,embedded_partner,motor
5356,1,0,0,0,0,embedded_partner,health
5357,1,0,0,0,0,social_media,motor
5358,1,1,1,0,0,paid_search,motor
5359,1,0,0,0,0,paid_search,term
5360,1,1,0,0,0,embedded_partner,motor
5361,1,0,0,0,0,social_media,term
5362,1,0,0,0,0,aggregator,health
5363,1,0,0,0,0,aggregator,term
5364,1,0,0,0,0,embedded_partner,travel
5365,1,1,0,0,0,embedded_partner,term
5366,1,1,1,1,1,referral,travel
5367,1,0,0,0,0,paid_search,term
5368,1,0,0,0,0,organic_search,health
5369,1,1,0,0,0,embedded_partner,motor
5370,1,0,0,0,0,paid_search,motor
5371,1,1,0,0,0,aggregator,travel
5372,1,0,0,0,0,referral,motor
5373,1,1,0,0,0,aggregator,travel
5374,1,0,0,0,0,social_media,motor
5375,1,0,0,0,0,organic_search,term
5376,1,1,0,0,0,organic_search,motor
5377,1,0,0,0,0,paid_search,travel
5378,1,1,1,1,1,organic_search,motor
5379,1,0,0,0,0,aggregator,motor
5380,1,0,0,0,0,embedded_partner,travel
5381,1,1,0,0,0,aggregator,motor
5382,1,0,0,0,0,organic_search,motor
5383,1,1,0,0,0,organic_search,travel
5384,1,0,0,0,0,aggregator,term
5385,1,0,0,0,0,aggregator,motor
5386,1,1,0,0,0,organic_search,health
5387,1,1,0,0,0,aggregator,motor
5388,1,0,0,0,0,aggregator,motor
5389,1,0,0,0,0,paid_search,health
5390,1,1,0,0,0,referral,motor
5391,1,0,0,0,0,social_media,health
5392,1,1,0,0,0,paid_search,motor
5393,1,1,0,0,0,referral,travel
5394,1,0,0,0,0,paid_search,health
5395,1,0,0,0,0,paid_search,motor
5396,1,0,0,0,0,paid_search,travel
5397,1,1,0,0,0,paid_search,term
5398,1,0,0,0,0,paid_search,motor
5399,1,1,0,0,0,organic_search,travel
5400,1,0,0,0,0,aggregator,motor
5401,1,1,1,0,0,organic_search,motor
5402,1,1,0,0,0,aggregator,motor
5403,1,1,0,0,0,paid_search,motor
5404,1,1,0,0,0,aggregator,term
5405,1,1,0,0,0,social_media,health
5406,1,0,0,0,0,organic_search,travel
5407,1,1,0,0,0,paid_search,motor
5408,1,1,0,0,0,aggregator,motor
5409,1,1,0,0,0,aggregator,motor
5410,1,0,0,0,0,embedded_partner,motor
5411,1,0,0,0,0,paid_search,travel
5412,1,0,0,0,0,organic_search,term
5413,1,1,1,1,1,paid_search,term
5414,1,1,0,0,0,aggregator,term
5415,1,0,0,0,0,organic_search,motor
5416,1,1,0,0,0,paid_search,motor
5417,1,0,0,0,0,aggregator,health
5418,1,1,0,0,0,referral,term
5419,1,1,0,0,0,aggregator,motor
5420,1,0,0,0,0,paid_search,motor
5421,1,1,1,0,0,paid_search,term
5422,1,1,0,0,0,social_media,motor
5423,1,1,0,0,0,organic_search,health
5424,1,0,0,0,0,aggregator,motor
5425,1,0,0,0,0,referral,health
5426,1,0,0,0,0,social_media,motor
5427,1,1,1,0,0,referral,travel
5428,1,0,0,0,0,embedded_partner,term
5429,1,1,0,0,0,embedded_partner,motor
5430,1,1,0,0,0,social_media,term
5431,1,1,0,0,0,paid_search,term
5432,1,0,0,0,0,paid_search,term
5433,1,0,0,0,0,organic_search,travel
5434,1,0,0,0,0,paid_search,term
5435,1,0,0,0,0,organic_search,motor
5436,1,0,0,0,0,aggregator,motor
5437,1,1,0,0,0,embedded_partner,motor
5438,1,1,0,0,0,aggregator,health
5439,1,1,1,1,1,referral,travel
5440,1,1,0,0,0,aggregator,health
5441,1,0,0,0,0,aggregator,motor
5442,1,1,0,0,0,embedded_partner,travel
5443,1,0,0,0,0,embedded_partner,term
5444,1,1,1,1,0,organic_search,motor
5445,1,0,0,0,0,referral,travel
5446,1,0,0,0,0,paid_search,motor
5447,1,0,0,0,0,embedded_partner,health
5448,1,1,1,1,1,paid_search,health
5449,1,0,0,0,0,social_media,travel
5450,1,0,0,0,0,paid_search,motor
5451,1,1,0,0,0,aggregator,motor
5452,1,0,0,0,0,social_media,term
5453,1,1,1,0,0,organic_search,travel
5454,1,1,1,0,0,aggregator,motor
5455,1,1,0,0,0,referral,motor
5456,1,1,0,0,0,social_media,travel
5457,1,0,0,0,0,aggregator,term
5458,1,0,0,0,0,social_media,motor
5459,1,1,0,0,0,aggregator,motor
5460,1,1,0,0,0,aggregator,health
5461,1,0,0,0,0,organic_search,term
5462,1,1,0,0,0,aggregator,health
5463,1,1,0,0,0,aggregator,term
5464,1,0,0,0,0,organic_search,motor
5465,1,0,0,0,0,aggregator,term
5466,1,1,0,0,0,embedded_partner,motor
5467,1,1,0,0,0,organic_search,travel
5468,1,0,0,0,0,aggregator,motor
5469,1,1,0,0,0,social_media,motor
5470,1,0,0,0,0,aggregator,motor
5471,1,0,0,0,0,social_media,motor
5472,1,1,0,0,0,aggregator,health
5473,1,1,1,1,1,referral,term
5474,1,1,0,0,0,aggregator,travel
5475,1,1,0,0,0,organic_search,health
5476,1,1,0,0,0,aggregator,health
5477,1,0,0,0,0,aggregator,motor
5478,1,0,0,0,0,paid_search,term
5479,1,0,0,0,0,social_media,motor
5480,1,0,0,0,0,referral,motor
5481,1,0,0,0,0,aggregator,motor
5482,1,0,0,0,0,aggregator,motor
5483,1,1,0,0,0,paid_search,health
5484,1,0,0,0,0,paid_search,motor
5485,1,0,0,0,0,embedded_partner,motor
5486,1,0,0,0,0,embedded_partner,term
5487,1,0,0,0,0,embedded_partner,motor
5488,1,0,0,0,0,aggregator,health
5489,1,1,1,1,1,paid_search,motor
5490,1,0,0,0,0,organic_search,travel
5491,1,0,0,0,0,paid_search,term
5492,1,1,0,0,0,organic_search,motor
5493,1,0,0,0,0,aggregator,travel
5494,1,0,0,0,0,paid_search,health
5495,1,1,1,1,1,embedded_partner,motor
5496,1,1,0,0,0,paid_search,term
5497,1,1,1,0,0,referral,term
5498,1,0,0,0,0,paid_search,motor
5499,1,1,1,1,1,aggregator,motor
5500,1,0,0,0,0,paid_search,motor
5501,1,1,0,0,0,aggregator,health
5502,1,0,0,0,0,social_media,travel
5503,1,0,0,0,0,aggregator,health
5504,1,0,0,0,0,social_media,travel
5505,1,1,1,0,0,embedded_partner,motor
5506,1,1,0,0,0,paid_search,term
5507,1,0,0,0,0,aggregator,travel
5508,1,0,0,0,0,paid_search,term
5509,1,1,1,0,0,organic_search,motor
5510,1,1,0,0,0,social_media,motor
5511,1,1,0,0,0,aggregator,motor
5512,1,1,0,0,0,social_media,health
5513,1,1,1,1,1,paid_search,travel
5514,1,0,0,0,0,paid_search,motor
5515,1,0,0,0,0,aggregator,motor
5516,1,1,0,0,0,referral,motor
5517,1,0,0,0,0,aggregator,health
5518,1,0,0,0,0,aggregator,health
5519,1,0,0,0,0,aggregator,motor
5520,1,0,0,0,0,social_media,term
5521,1,0,0,0,0,paid_search,motor
5522,1,0,0,0,0,aggregator,health
5523,1,0,0,0,0,paid_search,health
5524,1,0,0,0,0,organic_search,motor
5525,1,0,0,0,0,paid_search,health
5526,1,0,0,0,0,embedded_partner,term
5527,1,0,0,0,0,paid_search,health
5528,1,1,0,0,0,aggregator,term
5529,1,0,0,0,0,referral,health
5530,1,1,1,0,0,embedded_partner,motor
5531,1,1,0,0,0,paid_search,travel
5532,1,1,1,0,0,embedded_partner,travel
5533,1,0,0,0,0,social_media,motor
5534,1,0,0,0,0,paid_search,travel
5535,1,1,1,1,0,embedded_partner,term
5536,1,1,0,0,0,organic_search,motor
5537,1,0,0,0,0,paid_search,health
5538,1,0,0,0,0,social_media,motor
5539,1,1,0,0,0,paid_search,health
5540,1,1,0,0,0,aggregator,travel
5541,1,1,1,1,1,referral,motor
5542,1,0,0,0,0,social_media,health
5543,1,0,0,0,0,social_media,motor
5544,1,1,0,0,0,social_media,health
5545,1,0,0,0,0,social_media,term
5546,1,0,0,0,0,paid_search,motor
5547,1,0,0,0,0,referral,health
5548,1,0,0,0,0,social_media,motor
5549,1,0,0,0,0,organic_search,term
5550,1,0,0,0,0,paid_search,term
5551,1,1,1,0,0,paid_search,term
5552,1,1,0,0,0,aggregator,motor
5553,1,0,0,0,0,paid_search,health
5554,1,1,0,0,0,aggregator,term
5555,1,0,0,0,0,organic_search,term
5556,1,1,0,0,0,embedded_partner,health
5557,1,0,0,0,0,paid_search,travel
5558,1,0,0,0,0,paid_search,motor
5559,1,0,0,0,0,organic_search,motor
5560,1,1,0,0,0,aggregator,travel
5561,1,1,0,0,0,embedded_partner,motor
5562,1,0,0,0,0,paid_search,travel
5563,1,1,0,0,0,aggregator,health
5564,1,1,0,0,0,aggregator,travel
5565,1,1,1,1,1,referral,health
5566,1,0,0,0,0,aggregator,term
5567,1,1,1,1,1,organic_search,term
5568,1,0,0,0,0,aggregator,health
5569,1,0,0,0,0,aggregator,motor
5570,1,0,0,0,0,embedded_partner,motor
5571,1,0,0,0,0,aggregator,motor
5572,1,0,0,0,0,aggregator,travel
5573,1,0,0,0,0,social_media,motor
5574,1,1,0,0,0,embedded_partner,term
5575,1,1,1,1,1,paid_search,health
5576,1,1,1,1,1,aggregator,motor
5577,1,1,1,0,0,referral,travel
5578,1,0,0,0,0,organic_search,motor
5579,1,1,0,0,0,embedded_partner,health
5580,1,1,1,1,1,organic_search,health
5581,1,1,0,0,0,organic_search,motor
5582,1,0,0,0,0,paid_search,motor
5583,1,1,1,0,0,paid_search,term
5584,1,0,0,0,0,organic_search,motor
5585,1,0,0,0,0,organic_search,term
5586,1,0,0,0,0,referral,health
5587,1,0,0,0,0,social_media,motor
5588,1,1,0,0,0,paid_search,motor
5589,1,1,0,0,0,social_media,motor
5590,1,0,0,0,0,social_media,term
5591,1,1,1,0,0,paid_search,health
5592,1,0,0,0,0,organic_search,motor
5593,1,1,1,0,0,social_media,health
5594,1,0,0,0,0,aggregator,health
5595,1,0,0,0,0,social_media,health
5596,1,0,0,0,0,social_media,motor
5597,1,1,0,0,0,embedded_partner,motor
5598,1,1,1,1,0,paid_search,motor
5599,1,0,0,0,0,social_media,term
5600,1,1,0,0,0,social_media,term
5601,1,1,0,0,0,social_media,motor
5602,1,0,0,0,0,aggregator,motor
5603,1,0,0,0,0,embedded_partner,term
5604,1,0,0,0,0,embedded_partner,motor
5605,1,0,0,0,0,social_media,health
5606,1,1,0,0,0,social_media,health
5607,1,0,0,0,0,aggregator,motor
5608,1,0,0,0,0,social_media,health
5609,1,0,0,0,0,paid_search,motor
5610,1,0,0,0,0,organic_search,health
5611,1,0,0,0,0,aggregator,motor
5612,1,1,1,0,0,organic_search,health
5613,1,0,0,0,0,paid_search,health
5614,1,1,0,0,0,organic_search,motor
5615,1,1,0,0,0,social_media,health
5616,1,0,0,0,0,aggregator,term
5617,1,0,0,0,0,paid_search,travel
5618,1,0,0,0,0,embedded_partner,motor
5619,1,0,0,0,0,social_media,motor
5620,1,0,0,0,0,aggregator,motor
5621,1,0,0,0,0,paid_search,travel
5622,1,1,1,0,0,paid_search,health
5623,1,0,0,0,0,social_media,motor
5624,1,1,0,0,0,social_media,term
5625,1,0,0,0,0,aggregator,motor
5626,1,1,0,0,0,social_media,health
5627,1,1,0,0,0,organic_search,health
5628,1,0,0,0,0,organic_search,health
5629,1,0,0,0,0,aggregator,term
5630,1,0,0,0,0,paid_search,motor
5631,1,0,0,0,0,paid_search,health
5632,1,1,1,0,0,aggregator,health
5633,1,0,0,0,0,paid_search,motor
5634,1,0,0,0,0,aggregator,travel
5635,1,0,0,0,0,aggregator,term
5636,1,0,0,0,0,organic_search,travel
5637,1,0,0,0,0,paid_search,term
5638,1,0,0,0,0,organic_search,motor
5639,1,1,0,0,0,aggregator,health
5640,1,0,0,0,0,social_media,motor
5641,1,0,0,0,0,paid_search,motor
5642,1,1,0,0,0,organic_search,health
5643,1,0,0,0,0,organic_search,motor
5644,1,1,0,0,0,paid_search,motor
5645,1,0,0,0,0,social_media,term
5646,1,0,0,0,0,aggregator,motor
5647,1,0,0,0,0,social_media,health
5648,1,0,0,0,0,aggregator,term
5649,1,1,0,0,0,paid_search,health
5650,1,0,0,0,0,aggregator,motor
5651,1,1,0,0,0,embedded_partner,health
5652,1,0,0,0,0,paid_search,term
5653,1,0,0,0,0,social_media,travel
5654,1,0,0,0,0,paid_search,motor
5655,1,0,0,0,0,paid_search,motor
5656,1,0,0,0,0,aggregator,health
5657,1,0,0,0,0,embedded_partner,motor
5658,1,1,0,0,0,organic_search,term
5659,1,1,1,0,0,aggregator,term
5660,1,0,0,0,0,organic_search,term
5661,1,0,0,0,0,paid_search,travel
5662,1,0,0,0,0,aggregator,health
5663,1,0,0,0,0,social_media,travel
5664,1,1,0,0,0,aggregator,health
5665,1,0,0,0,0,aggregator,motor
5666,1,0,0,0,0,organic_search,term
5667,1,0,0,0,0,paid_search,term
5668,1,0,0,0,0,embedded_partner,travel
5669,1,1,1,1,0,organic_search,motor
5670,1,0,0,0,0,embedded_partner,motor
5671,1,0,0,0,0,social_media,term
5672,1,0,0,0,0,embedded_partner,motor
5673,1,1,1,1,0,paid_search,health
5674,1,1,1,1,1,social_media,health
5675,1,0,0,0,0,social_media,motor
5676,1,1,0,0,0,embedded_partner,motor
5677,1,0,0,0,0,aggregator,term
5678,1,1,0,0,0,social_media,motor
5679,1,0,0,0,0,organic_search,term
5680,1,0,0,0,0,paid_search,term
5681,1,1,0,0,0,embedded_partner,health
5682,1,0,0,0,0,paid_search,health
5683,1,1,0,0,0,aggregator,motor
5684,1,1,0,0,0,social_media,term
5685,1,0,0,0,0,paid_search,motor
5686,1,0,0,0,0,aggregator,motor
5687,1,1,0,0,0,aggregator,travel
5688,1,1,0,0,0,aggregator,motor
5689,1,0,0,0,0,organic_search,motor
5690,1,1,0,0,0,embedded_partner,travel
5691,1,0,0,0,0,social_media,motor
5692,1,0,0,0,0,aggregator,motor
5693,1,1,1,1,1,social_media,health
5694,1,1,1,1,0,embedded_partner,term
5695,1,1,0,0,0,organic_search,travel
5696,1,1,0,0,0,paid_search,term
5697,1,0,0,0,0,aggregator,travel
5698,1,0,0,0,0,embedded_partner,motor
5699,1,0,0,0,0,embedded_partner,health
5700,1,1,0,0,0,aggregator,motor
5701,1,1,1,0,0,embedded_partner,travel
5702,1,0,0,0,0,aggregator,travel
5703,1,0,0,0,0,aggregator,motor
5704,1,1,0,0,0,organic_search,term
5705,1,0,0,0,0,social_media,health
5706,1,0,0,0,0,paid_search,motor
5707,1,1,0,0,0,embedded_partner,health
5708,1,0,0,0,0,embedded_partner,travel
5709,1,1,0,0,0,aggregator,motor
5710,1,0,0,0,0,social_media,motor
5711,1,1,0,0,0,organic_search,travel
5712,1,0,0,0,0,social_media,health
5713,1,1,0,0,0,referral,health
5714,1,0,0,0,0,organic_search,term
5715,1,1,0,0,0,aggregator,health
5716,1,0,0,0,0,aggregator,motor
5717,1,1,0,0,0,embedded_partner,motor
5718,1,1,1,1,0,referral,term
5719,1,1,0,0,0,aggregator,health
5720,1,0,0,0,0,aggregator,term
5721,1,0,0,0,0,organic_search,travel
5722,1,0,0,0,0,aggregator,motor
5723,1,1,0,0,0,aggregator,travel
5724,1,0,0,0,0,embedded_partner,term
5725,1,1,1,1,1,embedded_partner,travel
5726,1,0,0,0,0,embedded_partner,motor
5727,1,0,0,0,0,organic_search,motor
5728,1,1,0,0,0,paid_search,term
5729,1,0,0,0,0,embedded_partner,travel
5730,1,0,0,0,0,paid_search,travel
5731,1,1,0,0,0,paid_search,health
5732,1,0,0,0,0,embedded_partner,health
5733,1,0,0,0,0,organic_search,motor
5734,1,1,0,0,0,embedded_partner,term
5735,1,0,0,0,0,aggregator,term
5736,1,1,1,1,1,referral,term
5737,1,0,0,0,0,social_media,motor
5738,1,0,0,0,0,organic_search,travel
5739,1,0,0,0,0,embedded_partner,motor
5740,1,0,0,0,0,paid_search,health
5741,1,1,0,0,0,organic_search,health
5742,1,1,0,0,0,social_media,health
5743,1,1,1,0,0,organic_search,term
5744,1,0,0,0,0,embedded_partner,health
5745,1,1,1,0,0,organic_search,motor
5746,1,1,0,0,0,aggregator,motor
5747,1,0,0,0,0,aggregator,health
5748,1,1,0,0,0,referral,term
5749,1,1,1,0,0,referral,health
5750,1,1,1,0,0,referral,motor
5751,1,0,0,0,0,aggregator,motor
5752,1,0,0,0,0,paid_search,term
5753,1,0,0,0,0,organic_search,health
5754,1,1,0,0,0,organic_search,health
5755,1,0,0,0,0,aggregator,health
5756,1,0,0,0,0,social_media,motor
5757,1,0,0,0,0,aggregator,motor
5758,1,0,0,0,0,social_media,motor
5759,1,0,0,0,0,aggregator,term
5760,1,1,0,0,0,aggregator,motor
5761,1,1,0,0,0,aggregator,motor
5762,1,1,0,0,0,embedded_partner,travel
5763,1,0,0,0,0,organic_search,motor
5764,1,1,0,0,0,referral,health
5765,1,1,0,0,0,paid_search,motor
5766,1,1,0,0,0,paid_search,motor
5767,1,0,0,0,0,paid_search,motor
5768,1,1,0,0,0,social_media,travel
5769,1,0,0,0,0,paid_search,health
5770,1,1,0,0,0,organic_search,term
5771,1,1,0,0,0,embedded_partner,travel
5772,1,0,0,0,0,embedded_partner,motor
5773,1,0,0,0,0,aggregator,term
5774,1,0,0,0,0,social_media,motor
5775,1,1,0,0,0,aggregator,health
5776,1,0,0,0,0,aggregator,term
5777,1,0,0,0,0,organic_search,motor
5778,1,0,0,0,0,social_media,travel
5779,1,0,0,0,0,organic_search,health
5780,1,1,1,1,1,aggregator,motor
5781,1,0,0,0,0,referral,motor
5782,1,1,0,0,0,referral,health
5783,1,1,0,0,0,paid_search,health
5784,1,1,1,0,0,embedded_partner,motor
5785,1,1,0,0,0,aggregator,health
5786,1,1,0,0,0,organic_search,motor
5787,1,1,0,0,0,embedded_partner,travel
5788,1,1,0,0,0,embedded_partner,motor
5789,1,0,0,0,0,embedded_partner,health
5790,1,1,0,0,0,paid_search,term
5791,1,1,0,0,0,embedded_partner,term
5792,1,0,0,0,0,organic_search,travel
5793,1,1,1,0,0,aggregator,travel
5794,1,0,0,0,0,aggregator,motor
5795,1,0,0,0,0,organic_search,motor
5796,1,0,0,0,0,social_media,term
5797,1,0,0,0,0,social_media,motor
5798,1,1,0,0,0,embedded_partner,term
5799,1,0,0,0,0,organic_search,motor
5800,1,0,0,0,0,paid_search,travel
5801,1,0,0,0,0,paid_search,term
5802,1,0,0,0,0,social_media,health
5803,1,1,0,0,0,organic_search,health
5804,1,1,0,0,0,social_media,travel
5805,1,0,0,0,0,social_media,term
5806,1,1,0,0,0,organic_search,term
5807,1,1,1,1,1,organic_search,term
5808,1,0,0,0,0,embedded_partner,motor
5809,1,0,0,0,0,aggregator,motor
5810,1,0,0,0,0,organic_search,motor
5811,1,0,0,0,0,social_media,term
5812,1,0,0,0,0,aggregator,health
5813,1,1,0,0,0,organic_search,motor
5814,1,1,1,0,0,organic_search,travel
5815,1,1,0,0,0,social_media,motor
5816,1,1,0,0,0,organic_search,term
5817,1,1,0,0,0,paid_search,health
5818,1,0,0,0,0,aggregator,health
5819,1,1,1,0,0,paid_search,motor
5820,1,1,1,0,0,paid_search,term
5821,1,0,0,0,0,organic_search,term
5822,1,1,0,0,0,embedded_partner,motor
5823,1,1,0,0,0,organic_search,health
5824,1,1,0,0,0,aggregator,health
5825,1,1,0,0,0,paid_search,motor
5826,1,1,0,0,0,aggregator,health
5827,1,1,0,0,0,organic_search,health
5828,1,1,0,0,0,aggregator,travel
5829,1,0,0,0,0,social_media,term
5830,1,1,1,0,0,organic_search,motor
5831,1,1,0,0,0,organic_search,term
5832,1,0,0,0,0,paid_search,motor
5833,1,1,1,1,1,paid_search,travel
5834,1,1,0,0,0,organic_search,health
5835,1,0,0,0,0,social_media,motor
5836,1,0,0,0,0,aggregator,term
5837,1,1,0,0,0,embedded_partner,motor
5838,1,1,1,1,0,social_media,travel
5839,1,0,0,0,0,social_media,travel
5840,1,1,0,0,0,aggregator,term
5841,1,0,0,0,0,paid_search,health
5842,1,0,0,0,0,paid_search,health
5843,1,1,0,0,0,paid_search,health
5844,1,1,0,0,0,social_media,motor
5845,1,1,0,0,0,paid_search,travel
5846,1,0,0,0,0,embedded_partner,motor
5847,1,1,1,0,0,referral,motor
5848,1,0,0,0,0,aggregator,motor
5849,1,0,0,0,0,aggregator,travel
5850,1,0,0,0,0,organic_search,travel
5851,1,0,0,0,0,referral,motor
5852,1,0,0,0,0,embedded_partner,motor
5853,1,1,0,0,0,aggregator,term
5854,1,0,0,0,0,paid_search,health
5855,1,1,0,0,0,aggregator,travel
5856,1,1,0,0,0,embedded_partner,travel
5857,1,1,0,0,0,social_media,term
5858,1,0,0,0,0,social_media,motor
5859,1,0,0,0,0,social_media,term
5860,1,0,0,0,0,paid_search,travel
5861,1,1,0,0,0,social_media,motor
5862,1,0,0,0,0,aggregator,travel
5863,1,0,0,0,0,social_media,health
5864,1,0,0,0,0,organic_search,travel
5865,1,1,0,0,0,organic_search,term
5866,1,0,0,0,0,paid_search,motor
5867,1,0,0,0,0,embedded_partner,health
5868,1,1,0,0,0,organic_search,motor
5869,1,0,0,0,0,aggregator,motor
5870,1,0,0,0,0,aggregator,travel
5871,1,1,0,0,0,social_media,motor
5872,1,1,0,0,0,paid_search,travel
5873,1,0,0,0,0,aggregator,motor
5874,1,0,0,0,0,aggregator,term
5875,1,0,0,0,0,aggregator,travel
5876,1,0,0,0,0,social_media,term
5877,1,0,0,0,0,social_media,travel
5878,1,0,0,0,0,aggregator,travel
5879,1,0,0,0,0,organic_search,health
5880,1,0,0,0,0,paid_search,term
5881,1,1,1,1,1,paid_search,motor
5882,1,0,0,0,0,aggregator,health
5883,1,0,0,0,0,organic_search,motor
5884,1,0,0,0,0,referral,term
5885,1,0,0,0,0,social_media,term
5886,1,0,0,0,0,aggregator,health
5887,1,0,0,0,0,paid_search,travel
5888,1,0,0,0,0,aggregator,motor
5889,1,1,0,0,0,embedded_partner,travel
5890,1,0,0,0,0,aggregator,motor
5891,1,1,0,0,0,referral,motor
5892,1,0,0,0,0,social_media,health
5893,1,0,0,0,0,social_media,motor
5894,1,0,0,0,0,embedded_partner,term
5895,1,1,0,0,0,aggregator,term
5896,1,1,0,0,0,organic_search,term
5897,1,0,0,0,0,aggregator,motor
5898,1,0,0,0,0,embedded_partner,motor
5899,1,0,0,0,0,social_media,motor
5900,1,1,0,0,0,aggregator,health
5901,1,0,0,0,0,embedded_partner,motor
5902,1,0,0,0,0,aggregator,motor
5903,1,1,1,0,0,aggregator,term
5904,1,0,0,0,0,organic_search,travel
5905,1,1,0,0,0,paid_search,term
5906,1,0,0,0,0,embedded_partner,motor
5907,1,0,0,0,0,social_media,health
5908,1,0,0,0,0,social_media,motor
5909,1,0,0,0,0,paid_search,motor
5910,1,1,1,1,1,aggregator,health
5911,1,1,1,1,1,referral,travel
5912,1,0,0,0,0,aggregator,health
5913,1,0,0,0,0,social_media,motor
5914,1,0,0,0,0,paid_search,health
5915,1,0,0,0,0,paid_search,travel
5916,1,0,0,0,0,social_media,motor
5917,1,0,0,0,0,organic_search,term
5918,1,1,0,0,0,organic_search,motor
5919,1,1,0,0,0,embedded_partner,motor
5920,1,0,0,0,0,paid_search,travel
5921,1,1,1,0,0,paid_search,motor
5922,1,0,0,0,0,aggregator,term
5923,1,0,0,0,0,organic_search,motor
5924,1,1,0,0,0,paid_search,health
5925,1,0,0,0,0,social_media,health
5926,1,0,0,0,0,aggregator,travel
5927,1,0,0,0,0,embedded_partner,term
5928,1,0,0,0,0,embedded_partner,term
5929,1,1,0,0,0,embedded_partner,motor
5930,1,1,1,0,0,aggregator,motor
5931,1,1,0,0,0,referral,health
5932,1,1,1,1,1,aggregator,health
5933,1,1,0,0,0,paid_search,motor
5934,1,0,0,0,0,aggregator,travel
5935,1,0,0,0,0,paid_search,motor
5936,1,0,0,0,0,social_media,motor
5937,1,0,0,0,0,aggregator,travel
5938,1,0,0,0,0,paid_search,health
5939,1,0,0,0,0,organic_search,term
5940,1,1,1,0,0,embedded_partner,motor
5941,1,1,0,0,0,organic_search,health
5942,1,0,0,0,0,social_media,health
5943,1,0,0,0,0,aggregator,motor
5944,1,1,1,1,1,embedded_partner,term
5945,1,0,0,0,0,aggregator,motor
5946,1,0,0,0,0,paid_search,motor
5947,1,0,0,0,0,aggregator,motor
5948,1,0,0,0,0,organic_search,motor
5949,1,0,0,0,0,paid_search,motor
5950,1,1,0,0,0,organic_search,term
5951,1,0,0,0,0,paid_search,health
5952,1,1,0,0,0,paid_search,motor
5953,1,0,0,0,0,paid_search,health
5954,1,1,0,0,0,aggregator,motor
5955,1,1,0,0,0,paid_search,health
5956,1,1,0,0,0,social_media,travel
5957,1,0,0,0,0,social_media,term
5958,1,1,1,0,0,aggregator,term
